"These picks have just the right amount of give to really __MASKED__ strumming sound nice and clean. Very forgiving on technique also. Great for beginners." , "make"
"the are last forever ! much better than plastic ones, especially if you __MASKED__ in the light thickens. TH ANK you !" , "stay"
"I only use Dunlops. For a number of reasons. First, the texture of the plastic gives a good sound, and easier to __MASKED__ on to. Second, the `` grippy '' texture they put on them makes them easier to hold on to. Thirdly, they make many sizes, for all the right occasions. Two thumbs up !" , "hold"
"This pick is great for strumming. Some people are complaining about the grip but they are better than celluloid picks in that regard. If you are looking for the best grip you need to __MASKED__ a pick that has a textured grip." , "find"
"So, these picks are really nice, but the picture is not what you will get. These picks are translucent purple. Other than the strange color, they are good picks. They really do help with speed and accuracy. Great for mandolin __MASKED__: Amazon has changed the image for this item, so now the picture really does show what you will get." , "playing.Updated"
"I dont __MASKED__ why they are called big stubby. They are on the small side. Way to thick for me. They do sound good though and will last a long time. I feel like I am playing with a nickle. I like the indentation. Helps the grip a lot. I should have paid more attention to the size and thickness. Still looking for the right picks for me. If these were slimmer and a bit larger I would buy again." , "know"
"__MASKED__ for picks for bass, this one did not work for me, it is thick and hard, good attack.but only thumb picks work, so i can use my fingers too." , "Looking"
"I have them in purple which makes them stick out. They have the little cut out to make it easier to grip and __MASKED__ when I am playing the mandolin. Already planning on purchasing more." , "hold"
"I __MASKED__ different kinds of picks, this one is very special, the strings rings out really pleasant, and great for speed picking too !" , "use"
"These are shred picks, they are very accurate. Pinch harmonics come easily. The point is made to scream over wound strings, gallops, are a breeze. I __MASKED__ one to the other guitarist in my band now he only uses them." , "gave"
"I love these picks. Great for lead playing, and with small fingers like I have, they __MASKED__ great ! Nice quality pick." , "feel"
"just to let people know off the bat i can tell you these picks are small, and if you are used to big picks these might turn you off for a while. But trust me when i say that once you get used to these picks and you start using proper technique these picks will improve your technique rapidly.i never thought i would say that a pick helped me improve playing but it does. now when i try any bigger pick i even __MASKED__ those picks with more skill now because of these picks. trust me if you put up with these picks for a while and you get used to them you will improve or at least i and many other people agree.: D" , "use"
"They are half the size of a regular pick. Bit too thick for me. Sound nice. Will last forever. Wish I had __MASKED__ them before I bought them." , "sized"
"I __MASKED__ these little guys. The small size forces me to hold it so just the very tips is exposed. They have a nice textured grip. I bought the red ones this time so I can see them when I drop them !" , "love"
"Been using these for longer than a decade, and __MASKED__ many people who prefer minimal picks, and jazz III among them. This is the closest to playing with bare hand that I can get." , "met"
"the title says it all. it may __MASKED__ a while getting use to these smaller picks but in the long run you will e happy that you tried these picks. also since these picks are smaller, i found it was easy to do pinch harmonics on these compared to bigger picks, so if you are having a hard time with pinch harmonics try these out." , "take"
"I tried three of these on a whim and they impressed me favorably. In fact, they were so good that I purchased ten more when I went back to the same music store. My favorites are mandolin picks like Golden Gate or Grisman `` Dawgs ''. The round side of the XH Dunlop Gels __MASKED__ me a similar attack and a nice warm tone. I would recommend these to anyone." , "gives"
"I have used the Extra Heavy picks for many years but am still searching for that perfect pick. Its strong enough to play metal and some blues style rifts but not so strong it cracks and brakes. I do like the fact it wont turn to powder or __MASKED__ while playing either but it does wear out fast when playing on heavy gauge strings." , "fray"
"I like Fender Mediums, always have, but, I got ta branch out man. Not sure about these picks yet. The feel a little more stiff my usual. I want them to last longer. What happened to the days when you __MASKED__ the same pick around in your pocket for months and played it until it was round ?" , "carried"
"They play well and __MASKED__ up well ( never had one break ) They are my second favorite pick. But this pick is better in some songs than my favorite." , "hold"
"Fits nicely on my mic stand and hold a butt load of picks. It is quite tight on my picks, but I imagine it will __MASKED__ slightly as it gets used." , "loosen"
"I bought this thing not thinking I would __MASKED__ it too much, but wanted it for future use, I was wrong, no more misplacing picks for me. Highly recommended, also fits on my guitar stand, very cool." , "use"
"Works really well ! This is very convenient for when your on stage and are switching to __MASKED__ style or something. You can just drop the pick in your hands and pick a new one up when ready." , "fingering"
"The mic stand pick holder is a great way to keep picks available while playing. I switch between playing guitar and bass so I often change the gauge of the pick I am using. This pick holder is a great way to have the picks available if you change picks often. The holder snaps firmly to the arm of the mic stand and does not __MASKED__ around the arm. It holds the picks firmly, there is no chance they will fall out of the holder." , "slide"
"I put it on the boom of my mic stand. Tight on some, not on others. I need to put a shim on it for some stands to __MASKED__ the picks in place." , "keep"
"I __MASKED__ it was a little longer lasting but it does do the trick. My guitar would probably not be happy without it." , "wish"
"This is a upgraded version of the guitar humdifier, The first one had that green stuff that __MASKED__ use in it and you used a plastic syringe to ad water to it. This has a replaceable sponge, you take it out, soak it and squeeze out excess then put it back in container, would say it gets more humidity out." , "florists"
"A simple system for __MASKED__ humidity into the guitar; The price is just right and it is very simple to use." , "gettting"
"Fits nicely into my acoustic guitars. Just requires you to dampen the sponge with distilled water. Luckily I __MASKED__ that on hand !" , "keep"
"I bought this guitar humidifier for my Taylor.I received exactly what I purchased and works as it should.This product has been recommended to me by many other guitar players around me.It is a simple design that fits perfectly between the strings.Easy to use because really all you have to do is moisturize the sponge and __MASKED__ it in the plastic container.Price is good." , "keep"
"This is good for now ! Keeps my guitar from drying out, warping, __MASKED__, ! For the money it works ! Recommend this product." , "cracking"
"Cleans your strings and __MASKED__ your fingers go across the strings a little faster.This is a good long lasting product and a little goes a long way.It is VERY safe for guitar finishes." , "makes"
"This stuff will __MASKED__ up your strings pretty well ! The only downside is that it leaves tiny pieces of fuzz on my strings after a few times of use- but it comes with a little cloth that I assume is meant for this little inconvenience." , "lube"
"I really __MASKED__ this. Tends to be very linty with time but it is still a very good product. Recommended." , "love"
"Very nice product. Strings feel and sound noticeably better plus the white mineral oil smells really good when __MASKED__ to the neck." , "applied"
"I used this on a bass guitar with older strings and it made the strings brighter and more lively. I will try it on all of my guitars as it will prolong the life of most strings. I like the packaging and the small cloth it comes with. I use sections of t shirts to clean my strings and __MASKED__ them inside the packaging along with the cloth. This is a must for any fingerpicking guitar or bass player." , "put"
"This product is great, I use it after every session. Keeps your strings clean and conditions the fret board. Every guitar player should __MASKED__ this in their case." , "keep"
"Not an expert but it is cheap and simple and cleans and __MASKED__ the strings. Hope that helps thank you" , "protects"
"I agree with all of the reviews, but have found another area to use fast fret on: THE NUT. When tuning, the strings ( especially the lower wound strings ) __MASKED__ up on the nut which causes the string to pop instead of slide as it would on a roller nut. Dab Fast Fret onto the nut before tuning, and this problem is greatly reduced." , "hang"
"These patches will greatly extend the life of you bass drum heads. Even if you use felt beaters on your kick pedal these pads greatly increase the strength and toughness of your bass drum head in the exact place it is needed most. As far as I can tel these do not change the sound of your head much if at all. They stay exactly where you put them so be sure to get it right the first time.If you have a double bass kick pedal I highly __MASKED__ either this patch or one from another name brand company." , "recommend"
"This has __MASKED__ my bass drum head from many holes. Also has no affect on sound of bass drum.Would recommend." , "saved"
"they __MASKED__ slick and work really good, i would recommend this to anyone that needs a bass drum patch or so" , "look"
"Good stitching, no slippage. Awesome strap. Fits straps locks just __MASKED__. Perfectly happy with this strap. Thank you earnie ball !" , "fine"
"perfect size for us big guys. i do __MASKED__ some snap locks for it though......" , "recommend"
"A nice simple adjustable strap that has well reinforced ends to hold the attachment posts on my guitar without any worries. It is a bit slippery so for top-heavy guitars like Les Pauls the neck tends to keep slipping down so you have to support it with your fret hand a little. I thinking of sewing a silicon mat on the underside so it will __MASKED__ put on my shoulder." , "stay"
"For the money, this strap is as good as any other poly strap. Plus, it was __MASKED__ in the U.S.A. !" , "made"
"This is just what it looks like - a very economical strap. The great thing about it is the length. As any other tall person will tell you, finding a strap that adjusts to longer than normal can be frustrating. This strap is very long, if you __MASKED__ it to be. For the price, very hard to beat this. Works well withDunlop Dual Design Straplok System, Blacktoo. Overall, a good buy, for a backup strap or your primary." , "need"
"For at great price, this strap does all that it is suppose to do. It is very will __MASKED__, has the Ernie Ball logo on it and works just fine." , "made"
"Made of quality material. I do not __MASKED__ anything fancy, because I am a simle person ! It does a first class job on my vintage electric guitar !" , "need"
"Great inexpensive strap. Really, what more can you __MASKED__ ? I wanted something to hold my guitar up, and it does just that." , "say"
"this is a great strap. nice tight fit, snug and secure and very flexible. Best part this strap __MASKED__ long long long. Yep here it is." , "gets"
"Great build quality, works like it should. Feels comfortable to __MASKED__ also. No complaints at all: ) Great color also considering my guitar is a shade of green: D" , "wear"
"I __MASKED__ purple, and it is purple. The strap is sturdy. It works, what else needs to be said; it arrived timely, is decent quality, and a nice color." , "like"
"Got three of these straps as we got tired of changing them whenever we needed one on a different guitar. This is a great strap for the money. They leather ends do not rub the guitar finish and the holes do not wear out as fast. If you __MASKED__ to spend more money, you can and get a little better ( leather extends higher on the strap on the more expensive ones -- nicer ) but if you want something that is functional and looks good this is a good value." , "want"
"This is a very nice guitar strap in light gray. The strap material and the double-leather ends are heavy duty and should last a long time. I __MASKED__ this at an awesome price too !" , "got"
"I have both black and white Ernie ball straps, really comfortable, easy to adjust, holds guitar securely, and both colors __MASKED__ great with black guitars !" , "look"
"Finally I found a long strap for my new guitar. I had __MASKED__ one earlier that was leather, but was way too short. It felt like my guitar hung around my neck. This new strap is plenty long enough, and looks good. My only negative is that it is sharp on the sides of the strap so most players will feel it on their neck, but it sure fits nice and long. I would recommend this to any guitar player." , "bought"
"This microphone is the best microphone I have ever owned. It is very dense, a little quiet, but the sound is absolutely brilliant quality. It is very clear sounding, and very well __MASKED__. Get this mic. You will not regret it." , "built"
"this is a great stand for anyone looking to mic up their guitar amp, __MASKED__ well built and rugged, although the mic clip is just a cheap plastic component you should immediately replace !" , "seems"
"This is a well made table top stand. The weight of the stand __MASKED__ the mic and wire in place with ease. I would get this stand again." , "holds"
"really cool looking rosin, works well and is just overall awesome, you cant __MASKED__ it either becuase its in wood" , "break"
"Got this for my electric guitar. I am able to adjust it to the length I __MASKED__ with. Very sturdy guitar strap." , "play"
"A perfect match for the original I __MASKED__. These fit the American sized pots perfectly. The price at Amazon was the best I could find without buying used crap." , "replaced"
"I __MASKED__ the metric pots in my Greco LP and needed new top hats. These look great and work perfectly." , "replaced"
"I like __MASKED__ pickguards, truss rod covers, knobs, etc. on my guitars. This is a nice part. Looks awesome on my Les Paul Traditional Desert Burst." , "replacing"
"These are stylish and fit perfectly on my guitar. They are even and not __MASKED__ like the stock ones were." , "warped"
"this mic gives a great range of recording purposes ! Seems well built and rugged, the only complaint I have is that the face plate on the front __MASKED__ off after only a month of light use, they must use a cheap adhesive for it, I had to clean both surfaces and give it a dab of gorilla glue to get the plate back on" , "fell"
"Last forever and easy to __MASKED__ onto. Not much more to say but there really isnt much more that needs to be said. My favorite picks." , "hold"
"Great all round pick, one of my favorites. Easy to __MASKED__ and are pretty quite. They wear out extremely fast though." , "grip"
"I __MASKED__ these pics. I use a variety of thickness and this are moderately thin. good for fast strumming, etc. they feel good in your hand and are easy to hold onto. I would buy them again." , "like"
"This is a basic EQ pedal, that is a bit noisy in my testing. Even when running on battery power, there is a bit of hiss that is just enough to be __MASKED__ in my rig and probably enought to be very annoying in some higher gain rigs." , "annoying"
"I have a Fender T Bucket acoustic guitar and I put heavy guage strings on it. As beginner these strings were not good for me. I tried these and they __MASKED__ away the heavy guage strings. Good quality. Glad I bought these." , "blow"
"I __MASKED__ the reviews on Ernie Ball strings. I have to say that I love the strings. They have a rich sound that brings my acoustic alive." , "read"
"Ernie Ball is really on to something with the Slinky series, offering a nice range of weights. I swear by the Slinky, after being __MASKED__ into a a set of Mexican-Made Martins." , "conned"
"Ernie Ball Acoustic strings will __MASKED__ your tired guitar to life. My playing sucks - sounds better with these strings. Bright and warm at the same time. Great tone. Easy on the fingers" , "bring"
"I have a cedar topped acoustic and these strings brought it to life without losing the cedar smoothness. No mud, clear mids and highs with clashing. __MASKED__ them with the brass tone pins and this guitar just rings like a bell now. Love it." , "Mounted"
"I think they did it right splitting the light and medium gauges. What resulted for me was the perfect gauge string. They almost __MASKED__ as good as mediums but feature the playability of lights. I also think these strings last a decent amount of time, particularly if you wipe your strings after playing ( which I need to get better at doing ). Bottom line: I highly recommend these; they are the strings that I use and have been using for several years now." , "sound"
"I built a CBG recently and decided to __MASKED__ with these strings as suggested on several websites. The sound I get from the AD & G strings sound great wit the piezo pickup and a tube amp. The strings seem to hold up well. I can not comment on how well they hold a tune because anyone who knows cigar box guitars knows that keeping them in tone with parts like round head bolts for a nut and an eye bolt for a bridge can be an uphill battle. These strings sound great, I was thinking of stringing my electric acoustic guitar with them also to compare the two styles of playing." , "go"
"I use these strings on my gig guitar because the are light enough I can __MASKED__ a couple hours without shredding my fingers but they are big enough to give it a nice warm sound" , "play"
"This stand is __MASKED__ to work on electric guitars, not acoustic or acoustic/electric guitars. The arms that support the guitar are short and not adequate for acoustic guitars. This is however perfect for my LP and SG guitars. I love its size and portability." , "designed"
"I needed a small, collapsible stand which would __MASKED__ in my backpack with my little amp cables and stuff. This is perfect, love it." , "fit"
"I __MASKED__ some little, easy, and portable guitar stands for the stage. This does it perfectly, well. While being light and portable." , "needed"
"Easy to __MASKED__, easy on the instrument, light weight but sturdy. An excellent value and a great gift idea too !" , "pack"
"This stand easily folds, and holds my Mandolin in a scratch-proof stance. Not good for smaller instruments, like the name may imply to some. An attempt to __MASKED__ a smaller ukulele miserably failed, but everything from Tenor uke and up, did just fine !: )" , "hold"
"Small light and stays out of the way, it just works. Folds up if __MASKED__ for travel. I use with Stratacoustic." , "needed"
"It is so small and cute and totally fits my guitar with and without the bag. So if it is outside the bag of course I can showcase my guitar. The guitar inside the bag fits perfectly too. It __MASKED__ as it should and it was a snap ( literally ) to set up it was like three steps or something. Wow. I am very impressed considering the price ! ! ! !" , "stands"
"this little stand is great. I am looking at it right now, across the room, holding my Zager guitar. it is light, non obtrusive, holds the guitar well, and it is portable when Mr. Guitar and I __MASKED__ a trip together. I highly recommend it. keeps that guitar off the bed, floor, table or anywhere else it is not really suposed to be." , "take"
"Not your average Giant Clumsy Guitar Stand, but it works. The only drawback is that it is literally not big enough to __MASKED__ a very stable base of support. If you have toddlers or rambunctious dogs, or even fairly large cats, a larger stand might be a better choice. If your household is quiet, this is very much a good bargain." , "provide"
"I like the size of the stand and the flexibility. Easy to __MASKED__ together and holds my guitar very well." , "put"
"I knoew I did not want any holder that took up too much room in my music room, not did I want something that would tip over if I blew air on it. My instructor of the guitar suggested I really read the information about all of the holders and then make my choice of the one that seemed to be light-weight yet sturdy to not fall over, looked professional, and could be the possibility of THE one I would recommend and __MASKED__ again. I really like the stability of the one I bought." , "purchase"
"This little guitar __MASKED__ works very well. I like it much better than the larger stands that support a guitar by the neck." , "stand"
"This little stand collapses and sets up so easy. Holds my guitar perfectly. May __MASKED__ one for my dad next !" , "buy"
"this stand is small but does the job.and __MASKED__ up in to a small package.i have one for each guitar" , "folds"
"It was cheap to buy but works just fine. I thought it might not be tall enough to hold my guitar securely but it does. The arms are coated with a soft material that prevents scratching. It is small but the arms stretch to __MASKED__ almost any guitar securely. Perhaps it might be too light for a very heavy guitar. In that case, I would recommend a stand that is taller and heavier." , "hold"
"Extremely lightweight, compact and portable, it folds up really small so that you can __MASKED__ it in your guitar case, gig bag or tuck it in the back of your amp," , "carry"
"I folds down to a very small size but is quite strong. I have a dreadnaught resting on it now, ready for use. It should work very well with any size acoustic guitar. Sitting by itself, the stand is small enough to be out of the way but is able to hold my precious guitar securely when put to __MASKED__. When I get another guitar, I will get another Fender stand to go with it." , "use"
"This stand __MASKED__ sturdy and strong.Compact design on stand and folding for travel.Good for acoustic and electric guitars.Thick non scratch foam is a plus.Love it." , "feel"
"i play metal / hard rock and have used many different strings, these give the best tone and depth you __MASKED__ to play hard music" , "need"
"The these strings are fantastic. The sound is deep and heavy, which is exactly what I was looking for. Makes the bass sound pretty bad @ $ $. I __MASKED__ up the bass amplifier after putting on these strings and the sound is pure, powerful, and blew me away.Well worth the money." , "cranked"
"I bought this to put the new strings on my guitar but the shipping info said it wouldnt be here for a few more days. I restrung my guitar without it and it showed up in the mail a few hours later. I can say its built much better than I __MASKED__ it would be. Feels like its built to last." , "thought"
"It winds well and can cut off excess string thereafter. The design also __MASKED__ a bridge pin puller that comes in handy. With some acquired technique this tool does a job." , "includes"
"bought this on a whim and I am glad of it, I have not used the string winder part yet but the cutter makes short work of both guitar and mandolin strings without the risk of __MASKED__ the head, just be careful you can pinch yourself if you are not careful." , "marring"
"It works pretty well on my ukulele, however it __MASKED__ several dents and scratches on the tuners of my ukulele." , "left"
"Use it every time I restring my guitar, __MASKED__ really good. I recommend this to any musician that plays regulary." , "works"
"I __MASKED__ this tool to be convenient and better made than I anticipated, making it a solid value for the money. No need for a collection of separate tools anymore." , "found"
"This does a fine job of __MASKED__ even a thick E bass string. Very pleased. Also works to cut ukulele strings ! Hooray hooray hooray." , "cutting"
"Its a nice pice,, easy to use and necessary when you __MASKED__ the string of your guitar,,, the only matter and its not a big deal,, is that make a squeaking sound besides that works perfect" , "change"
"This tool does exactly what it is supposed to do and is a reasonably priced product. As with any tool there is a small learning curve just to __MASKED__ familiar with the way it functions. After using it a couple of times I can only give it high marks." , "become"
"This is an indispensable tool for all guitarists who constantly __MASKED__ strings. It is like the swiss army knife for string winding." , "change"
"Makes __MASKED__ so much easier with the peg puller, and cutter all in one. Arrived quick and before scheduled. These work perfect for my needs" , "stringing"
"I realy like the cutter. The only thing, for me, was the peg winder was __MASKED__ in the way.With just a simple screw it comes right off. I much prefer it without the winder. Build quality is awesome. Sturdy and a bit weighty. Definitley worth a buy." , "getting"
"Easy to __MASKED__ and makes changing out strings easy. The winder is great, but the cutter and pin pull is also part of it making it the only tool needed for changing out strings. The construction is pretty high quality with a mix of metal and plastic parts." , "use"
"Works a little better at winding strings than the bare-bones winders. The string cutter is very handy. The pin puller, as is usually the case, is a little clumsy to __MASKED__, but it works." , "use"
"Fast shipping and love this handy little tool, it has everything on it that I need to completely change my strings weather I am home or out somewhere and it is small enough to __MASKED__ in my guitar case, OH and great price thanks." , "carry"
"What great idea to put all three tools needed when __MASKED__ strings into one tool. The cutter even works well." , "changing"
"This product is something every guitar owner needs. It is well built, performs well and __MASKED__ at a very reasonable price. The sting cutter works well." , "sells"
"No messing around, fits well in bass tuner knobs, __MASKED__ well and the cutter is good, this is the one to get." , "spins"
"I have had other __MASKED__ winders, but this had the string cutter on it too. It is awesome. I broke a string on stage and instead of having a big floppy string, with just a quick squeeze it looked good. HIGHLY reccomended" , "string"
"It is a string winder, what more can I say. It works as it should and __MASKED__ time. Very useful when restringing a guitar." , "saves"
"I have one of these in every one of my guitar cases. You never know when you have to replace a string and this is a convenient helper. Cutter, winder and pin puller. Gets the job __MASKED__ and it is inexpensive." , "done"
"everything you need to make replacing strings nice and easy, add a headstand to __MASKED__ the headstock up and you are set" , "hold"
"nothing fancy, its plastic but the quality is by no means bad. it __MASKED__ its purpose and is simple which i can not complain about" , "serves"
"This is a pretty cool item. I bought I __MASKED__ it was cool and different. Is well worth the price and a good thing to have in your guitar case." , "thought"
"__MASKED__ what it is suppose to do. What can you say about a tool. If it works properly, and it does, what more can you say." , "Does"
"This tool definitely comes in handy for anyone who __MASKED__ on a guitar. It gets the job done easily and very fast." , "works"
"A must have for anyone to make changing strings on any guitar especially an acoustic. Really like the clippers and bridge pin __MASKED__ a lot. Would make a great gift for any musician playing a stringed instrument." , "puller"
"Great tool. I __MASKED__ to just coil the string ends at the adjustment keys, but this trims steel and nylon with ease. The quick slack take-up winder is nice also, but requires some adjustment in technique on classical guitars" , "used"
"It __MASKED__ the string and winds the pegs much easier than one could do by hand. It is very solid and will last a long time." , "cuts"
"Really helpful both in live gigs and at home.Great quality and I am __MASKED__ forward to purchasing more of this brand" , "looking"
"Nice quality and __MASKED__ the cutter. The winder is a little awkward to use. I guess I need a little practice. But the cutters are great." , "love"
"I purchased this before I have ever changed a string. While waiting for it to come - I had to __MASKED__ one. Youtube videoed how to do it. This tool came and while it is nice and I will be sure to use it, It is not a MUST have. But I had wire snips from my jewelry kit available. Not everyone would have those. This will work great ! It is sturdy and small." , "change"
"__MASKED__ the strings like they was made of paper.Really good price. Did what it was suppose, no need to say anymore." , "Cut"
"Yes, you really __MASKED__ your strings very fast with this Winder. And it also cuts the strings. Very helpful. i recommend." , "replace"
"I thought it would be resin or plastic.Not so: It was __MASKED__ heavier and nicer.The metal must-have will be in the family a while I can tell." , "made"
"winds your strings its durable and will cut your strings as well you can __MASKED__ your pins at the bridge with it as well." , "pull"
"Simply one of the best string winders I have ever __MASKED__ to date and I love it because I having large hands it really makes a difference. Not forget the added string cutter and peg puller to boot. Very good." , "used"
"This is another useful item from Planet Waves for the guitar player. This winder saves time, especially when you are anxious to get back to playing after breaking a string or replacing every string.This is not bulky & fits into several different guitar cases without __MASKED__ up much room. Worth the price." , "taking"
"This product __MASKED__ well, but I still end up doing it the old fashion way. Guess I am not a gimmick person.: - )" , "works"
"Very handy, has multiple benefits that are very useful. I just had to loosen the screw that holds the winder a bit and __MASKED__ it with silicone spray and done deal !" , "lubricated"
"This tool has high marks for one reason: It works. This is the best at __MASKED__ two tools into one. Give it high marks for form and function. Love it." , "combining"
"Makes __MASKED__ strings a whole lot easier. If you are a guitar player and are changing strings like I was without one of these, stop and get one trust me !" , "changing"
"The string winder with a string cutter and pin puller is an excellent design. It will be very useful when installing new guitar strings with all of the items needed for the job.My only issue is the shipping charges for such a small item. The shipping cost were almost as high as the cost of the item itself making the purchase of this item an unfavorable purchase price for a single item. If you need an additional item on an order from this seller you need to __MASKED__ the shipping cost or you will not be getting the good price advertised for the item and may consider purchasing it elsewhere." , "check"
"i use to use my hands to turn the tuning pegs and let me tell you that takes forever to take off strings and put them on. also my wire cutter is getting messed up from cutting strings and now that i have this i can change strings faster and i dont have to look for a wire cutter all the time.its small and can __MASKED__ in the pouch of a guitar case also for people who are new to guitar you dont use this to tune its to put strings on and be careful not to over tune because you will break strings.hands will always be the best when you have to do precise tuning. this is just to get the tuning in the ball park and then using your hands." , "fit"
"I love being able to wind the strings, pull bridge pins and __MASKED__ excess string with one tool ! That frees up space in my hardshell case for other stuff. Seems solid and well built." , "cut"
"I used this a couple of days ago to change strings on my electric guitar ( Fender Strat ). I was suprised in how well the little wire cutters worked. The end that turns the machine tuners is a little loose feeling but it still __MASKED__ well, you just have to be a little carful about not allowing it to slip and to not over tighten the strings. I highly recommend it." , "works"
"Great quality product. Saves me time __MASKED__ plus includes a string cutter which is awesome. Highly recommended" , "winding"
"Header says it all. Works well enough as a string winder, but I was really lookin for something to pull my bridge __MASKED__ with and for me, this did not work well at all. Went back to my trusty rubber tipped pliers and just had to be gentle." , "pins"
"It works well for guitars and basses, so long as they are the clover style. Other then that it __MASKED__ just like it says it will." , "works"
"Sometimes it seems more convenient to use my hand to turn the pegs rather than use this, but it does a pretty good job. I really like the string cutter __MASKED__ into the frame, and the peg puller is my favorite feature. Basically, I use this for everything except winding strings." , "built"
"Everything from the string cleaner to the polish works very well.You have to be very careful with the fretboard cleaner because it will __MASKED__ out the fretboard but the conditioner is included and can be applied after.The string cleaner does not really leave much residue and really does help with string noise.You wont be let down.Dunlop makes good quality products." , "dry"
"I __MASKED__ this system. Every time I change strings now, I go through every step of this system, and what a difference it has made. The fretboard cleaner and conditioner are great. I never realized how dry the wood was. The string cleaner is nice too. I feel like I was neglecting my guitars until I got this. The quantities of product in this kit are good, and the instructions are clear. The two polishing cloths are adequate size, and washable." , "love"
"This kit has just about everything __MASKED__ to clean and maintain your guitar or bass. I would also by the Dunlop lemon oil as well. Worth the money." , "needed"
"My son was __MASKED__ all his guitars after opening this gift on Christmas morning. I am pleased with this product." , "cleaning"
"Makes my guitar look great, from the fretboard, strings and body. Everything __MASKED__ and polished. Great quality product, highly recommend" , "conditioned"
"Everything you need to keep your guitar clean and Polished and sexy ! no matter if you are a horrible player like me you will __MASKED__ all the chicks because your guitar looks sexy ! the girls will love you and the boys too !" , "get"
"A good value box set of quality products. Use these each time you re __MASKED__ and keep your instrument in top shape. I do guitar set ups for folks and these come in real handy." , "string"
"The Dunlop Guitar Fingerboard Kit arrived very quickly and was __MASKED__ to the test immediately. I am pleased with the product. It makes my guitar look new again. I will definitly look into their other products. Thanks to Amazon for the quick service." , "put"
"This set is not for everyone ! In fact, you might have to get the neck adjusted after installing this set. While I can see rockers laying down overpowering riffs with these my goal is to get the lowest action I can on a jazz box. No question about the quality, though, these __MASKED__ up the same fine standards as the other Slinky sets." , "hold"
"They work great. You can __MASKED__ more expensive guitar strings, just not better guitar strings. I use these on an old Gibson semi-hollow body." , "buy"
"I play Progressive and Thrash metal, and these strings hold out nicely. Tuned them down to A sharp ( __MASKED__ flat ? ) and they sounded sweet. Back up to E ( standard ) and they provide nice full sounding tone." , "b"
"So these are heavy strings that __MASKED__ well. I did have an issue with the strings messing with my bridge on my guitar but with some more springs it worked well enough." , "work"
"these heavy gauge are the main strings I use. Detune great, good harmonics, great presence, I __MASKED__ them across a whole range of genres, from Death metal to Blues to Funk and beyond !" , "use"
"I read a review saying that there bridge was floating out & the strings were hard to tune aswell as their e string popping. I had the exact same experience but i bought two sets since i know uncoated strings dont last long. so i did get to __MASKED__ em but all my strings ( except the A & E ) popped on both sets within two weeks i knew it was due to my bridge being made to use a whammy bar ( which it came with btw ) & the tension it put on my tuning pegs what really got me upset about these strings was that they damaged my tuning pegs and now there harder to turn ( have to use pliers sometimes ) but the strings sound great & if i get a better guitar i might get these more often but for now im staying w/ medium gauge elixirs." , "play"
"I chose these strings based on reviews I have read on the website. I was definitely not disappointed. This string sound great on solid body electric and hollow body. I have a Dot Studio and the resonance is great for rockabilly. My son __MASKED__ them for metal. We will continue to use Beefy Slinky strings !" , "loves"
"Purchased these strings after having __MASKED__ the Blue Steel strings. My son much prefers the Elixir strings. They last a lot longer than the Blue Steel strings did and he says the Elixir sound better, too." , "tried"
"These are the best strings you can buy, IMHO. There is hardly any noise whilst your fingers slide over the strings when you __MASKED__ chords. I tried other strings but I always come back to Elixir." , "change"
"This installed easily. A nice feature is ability to unclip the shoulder pad from the mounts on the instrument. When the pad is installed the strap is very comfortable and __MASKED__ any shoulder pain I might have had with earlier straps. A keeper for sure." , "eased"
"Padded portion of strap is quite soft and comfortable.Both ends are a loop. You __MASKED__ the quick release buckles and loop ends through banjo head retainer rods. Easy to do, and you can vary locationGood Product - I would from this manufacturer again." , "disonnect"
"The strap arrived ontime and the package was in great condition. The strap was easy to attach to my banjo and is very comfortable. I would __MASKED__ this strap to anyone looking for a cost effective banjo strap." , "recommend"
"Amazing strings, they last longer __MASKED__ better on the bends than any other. They have a smoother feel and a nice bright sound." , "feel"
"My new go-to strings. These things last forever for someone who only plays casually. They __MASKED__ great too. Absolutely recommend it." , "sound"
"I really like the strings they sound very bright and __MASKED__ well with my guitar I do hope they last quite a while I put them on a bout a month ago but that guitar is only lightly played so I will try to update when I change them" , "go"
"These are my favorite guitar strings ! They are very long-lasting and sound great ! I would __MASKED__ these for anyone, beginners or even people who play seriously or perform. They are very good strings, worth the cost !: ]" , "recommend"
"I have had them on my Loar Guitar for a few weeks and they seem to work fine. We will see how long they last. I have __MASKED__ Elixir for electric and while they do last longer I wish it was a bit longer." , "used"
"I use mediums but bought these for my nephews Takamine and they sound awesome on that guitar. Always love these strings. This kid has not __MASKED__ his strings in years so I thought I would give hem the best chance of keeping his guitar sounding good for as long as possible." , "changed"
"Great set of strings. Cant go wrong with elixirs a little over priced but I am hoping to __MASKED__ long life out of them to make up for it." , "get"
"They feel great, last longer than any other string I ever used and most importantly, they sound terrific. The medium weight also has a better tone than thinner gauges. My Taylor is much louder now that I __MASKED__ these.However, you may have to adjust your truss rod if you change from lite or extra light." , "use"
"Great great great great great great great great great. Been uning them for years. __MASKED__ the sound and playability and durability. matin coated are good too." , "Love"
"I always go with Elixirs. Great, long-lasting sound ! I would __MASKED__ these to anyone, both experienced players and amateurs alike." , "recommend"
"These strings sound amazing. They also last for a really long time and keep sounding amazing. I __MASKED__ better harmonics with these strings as well." , "get"
